Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower
1623414621,Infrastructure,Ampli1,,,-23,0.7
1623414621,Infrastructure,Ampli2,,,-15.5,0.4
1623414621,Infrastructure,Ampli4,,,-22.9,0.7
1623414618,Devices,SPO2/18/11,8.24E-07,23.5,,
1623414618,Infrastructure,Ampli3,,,-16.7,0.8
1623414621,Devices,SPO1/18/11,2.33E-08,38.6,,
1623414621,Devices,SPO2/18/11,8.31E-07,23.4,,
1623414621,Infrastructure,Ampli3,,,-16.7,0.8
1623414624,Devices,SPO1/18/11,2.28E-08,38.5,,
1623414624,Infrastructure,Ampli1,,,-23,0.7
1623414624,Infrastructure,Ampli2,,,-15.5,0.4
1623414624,Devices,SPO2/18/11,8.30E-07,23.5,,
1623414624,Infrastructure,Ampli3,,,-16.7,0.8
1623414624,Infrastructure,Ampli4,,,-22.9,0.7
1623414627,Devices,SPO1/18/11,2.26E-08,38.6,,
1623414627,Devices,SPO2/18/11,8.29E-07,23.7,,
1623414628,Infrastructure,Ampli1,,,-23,0.7
1623414628,Infrastructure,Ampli3,,,-16.7,0.8
1623414631,Devices,SPO1/18/11,2.34E-08,38.5,,
1623414631,Devices,SPO2/18/11,8.26E-07,23.4,,
1623414631,Infrastructure,Ampli3,,,-16.7,0.8
1623414628,Infrastructure,Ampli2,,,-15.5,0.4
1623414628,Infrastructure,Ampli4,,,-22.9,0.7
1623414631,Infrastructure,Ampli1,,,-23,0.7
1623414631,Infrastructure,Ampli4,,,-22.9,0.7
1623414631,Infrastructure,Ampli2,,,-15.5,0.4
1623414634,Infrastructure,Ampli1,,,-23,0.7
1623414634,Devices,SPO2/18/11,8.24E-07,23.4,,
1623414634,Infrastructure,Ampli4,,,-22.9,0.7
1623414634,Infrastructure,Ampli2,,,-15.5,0.4
1623414634,Devices,SPO1/18/11,2.39E-08,38.6,,
1623414634,Infrastructure,Ampli3,,,-16.7,0.8
1623414637,Devices,SPO2/18/11,8.29E-07,23.4,,
1623414637,Devices,SPO1/18/11,2.20E-08,38.6,,
1623414637,Infrastructure,Ampli3,,,-16.7,0.8
1623414640,Devices,SPO2/18/11,8.28E-07,23.6,,
1623414640,Devices,SPO1/18/11,2.33E-08,38.5,,
1623414640,Infrastructure,Ampli3,,,-16.7,0.8
1623414637,Infrastructure,Ampli1,,,-23,0.7
1623414637,Infrastructure,Ampli2,,,-15.5,0.4
1623414637,Infrastructure,Ampli4,,,-22.9,0.7
1623414640,Infrastructure,Ampli1,,,-23,0.7
1623414640,Infrastructure,Ampli2,,,-15.5,0.4
1623414640,Infrastructure,Ampli4,,,-22.9,0.7
1623414644,Infrastructure,Ampli1,,,-23,0.7
1623414644,Infrastructure,Ampli2,,,-15.5,0.4
1623414644,Devices,SPO1/18/11,2.37E-08,38.3,,
1623414644,Infrastructure,Ampli4,,,-22.9,0.7
1623414644,Devices,SPO2/18/11,8.40E-07,23.4,,
1623414644,Infrastructure,Ampli3,,,-16.7,0.8
1623414647,Infrastructure,Ampli1,,,-23,0.7
1623414647,Devices,SPO1/18/11,2.27E-08,38.6,,
1623414647,Devices,SPO2/18/11,8.37E-07,23.5,,
1623414647,Infrastructure,Ampli3,,,-16.7,0.8
1623414650,Devices,SPO2/18/11,8.43E-07,23.4,,
1623414650,Devices,SPO1/18/11,2.35E-08,38.6,,
1623414650,Infrastructure,Ampli3,,,-16.7,0.8
1623414647,Infrastructure,Ampli4,,,-22.9,0.7
1623414647,Infrastructure,Ampli2,,,-15.5,0.4
1623414650,Infrastructure,Ampli1,,,-23,0.7
1623414650,Infrastructure,Ampli4,,,-22.9,0.7
1623414650,Infrastructure,Ampli2,,,-15.5,0.4
1623414653,Devices,SPO2/18/11,8.39E-07,23.5,,
1623414653,Infrastructure,Ampli1,,,-23,0.7
1623414653,Devices,SPO1/18/11,2.30E-08,38.6,,
1623414653,Infrastructure,Ampli3,,,-16.7,0.8
1623414656,Devices,SPO1/18/11,2.35E-08,38.5,,
1623414656,Devices,SPO2/18/11,8.34E-07,23.5,,
1623414653,Infrastructure,Ampli4,,,-22.9,0.7
1623414653,Infrastructure,Ampli2,,,-15.5,0.4
1623414656,Infrastructure,Ampli3,,,-16.7,0.8
1623414656,Infrastructure,Ampli1,,,-23,0.7
1623414660,Devices,SPO1/18/11,2.35E-08,38.6,,
1623414660,Devices,SPO2/18/11,8.29E-07,23.5,,
1623414660,Infrastructure,Ampli3,,,-16.7,0.8
1623414657,Infrastructure,Ampli2,,,-15.5,0.4
1623414657,Infrastructure,Ampli4,,,-22.9,0.7
1623414660,Infrastructure,Ampli1,,,-23,0.7
1623414660,Infrastructure,Ampli2,,,-15.5,0.4
1623414660,Infrastructure,Ampli4,,,-22.9,0.7
1623414663,Infrastructure,Ampli1,,,-23,0.7
1623414663,Devices,SPO1/18/11,2.38E-08,38.6,,
1623414663,Devices,SPO2/18/11,8.34E-07,23.5,,
1623414663,Infrastructure,Ampli2,,,-15.5,0.4
1623414663,Infrastructure,Ampli4,,,-22.9,0.7
1623414666,Infrastructure,Ampli1,,,-23,0.7
1623414666,Infrastructure,Ampli4,,,-22.9,0.7
1623414666,Infrastructure,Ampli2,,,-15.5,0.4
1623414663,Infrastructure,Ampli3,,,-16.7,0.8
1623414666,Devices,SPO2/18/11,8.35E-07,23.4,,
1623414666,Devices,SPO1/18/11,1.71E-08,38.5,,
1623414666,Infrastructure,Ampli3,,,-16.7,0.8
1623414669,Devices,SPO2/18/11,8.25E-07,23.6,,
1623414669,Infrastructure,Ampli1,,,-23,0.7
1623414669,Devices,SPO1/18/11,2.32E-08,38.5,,
1623414669,Infrastructure,Ampli3,,,-16.7,0.8
1623414669,Infrastructure,Ampli2,,,-15.5,0.4
1623414669,Infrastructure,Ampli4,,,-22.9,0.7
1623414673,Infrastructure,Ampli1,,,-23,0.7
1623414673,Devices,SPO1/18/11,2.34E-08,38.5,,
1623414673,Devices,SPO2/18/11,8.35E-07,23.4,,
1623414673,Infrastructure,Ampli3,,,-16.7,0.8
1623414676,Devices,SPO2/18/11,8.38E-07,23.7,,
1623414676,Devices,SPO1/18/11,2.32E-08,38.5,,
1623414676,Infrastructure,Ampli3,,,-16.7,0.8
1623414673,Infrastructure,Ampli4,,,-22.9,0.7
1623414673,Infrastructure,Ampli2,,,-15.5,0.4
1623414676,Infrastructure,Ampli1,,,-23,0.7
1623414676,Infrastructure,Ampli2,,,-15.5,0.4
1623414676,Infrastructure,Ampli4,,,-22.9,0.7
1623414679,Devices,SPO2/18/11,8.32E-07,23.5,,
1623414679,Infrastructure,Ampli1,,,-23,0.7
1623414679,Infrastructure,Ampli4,,,-22.9,0.7
1623414679,Devices,SPO1/18/11,2.45E-08,38.5,,
1623414679,Infrastructure,Ampli3,,,-16.7,0.8
1623414679,Infrastructure,Ampli2,,,-15.5,0.4
1623414682,Devices,SPO2/18/11,8.33E-07,23.4,,
1623414682,Devices,SPO1/18/11,2.36E-08,37.6,,
1623414682,Infrastructure,Ampli1,,,-23,0.7
1623414682,Infrastructure,Ampli2,,,-15.5,0.4
1623414682,Infrastructure,Ampli3,,,-16.7,0.8
1623414685,Devices,SPO1/18/11,2.36E-08,38.5,,
1623414685,Devices,SPO2/18/11,8.31E-07,23.6,,
1623414685,Infrastructure,Ampli3,,,-16.7,0.8
1623414682,Infrastructure,Ampli4,,,-22.9,0.7
1623414685,Infrastructure,Ampli1,,,-23,0.7
1623414685,Infrastructure,Ampli2,,,-15.5,0.4
1623414686,Infrastructure,Ampli4,,,-22.9,0.7
1623414689,Infrastructure,Ampli1,,,-23,0.7
1623414689,Infrastructure,Ampli2,,,-15.5,0.4
1623414689,Devices,SPO1/18/11,2.29E-08,38.6,,
1623414689,Infrastructure,Ampli4,,,-22.9,0.7
1623414689,Devices,SPO2/18/11,8.29E-07,23.4,,
1623414689,Infrastructure,Ampli3,,,-16.7,0.8
1623414692,Infrastructure,Ampli1,,,-23,0.7
1623414692,Infrastructure,Ampli2,,,-15.5,0.4
1623414692,Devices,SPO1/18/11,2.31E-08,36.3,,
1623414692,Devices,SPO2/18/11,8.31E-07,23.6,,
1623414692,Infrastructure,Ampli4,,,-22.9,0.7
1623414695,Infrastructure,Ampli1,,,-23,0.7
1623414695,Infrastructure,Ampli4,,,-22.9,0.7
1623414695,Infrastructure,Ampli2,,,-15.5,0.4
1623414692,Infrastructure,Ampli3,,,-16.7,0.8
1623414695,Devices,SPO1/18/11,2.22E-08,38.6,,
1623414695,Devices,SPO2/18/11,8.30E-07,23.6,,
1623414695,Infrastructure,Ampli3,,,-16.7,0.8
1623414698,Infrastructure,Ampli1,,,-23,0.7
1623414698,Infrastructure,Ampli4,,,-22.9,0.7
1623414698,Devices,SPO2/18/11,8.32E-07,23.4,,
1623414698,Devices,SPO1/18/11,2.28E-08,38.6,,
1623414698,Infrastructure,Ampli2,,,-15.5,0.4
1623414702,Infrastructure,Ampli1,,,-23,0.7
1623414698,Infrastructure,Ampli3,,,-16.7,0.8
1623414701,Devices,SPO1/18/11,2.38E-08,38.6,,
1623414701,Devices,SPO2/18/11,6.25E-07,23.5,,
1623414702,Infrastructure,Ampli3,,,-16.7,0.8
1623414705,Devices,SPO1/18/11,2.37E-08,38.6,,
1623414705,Devices,SPO2/18/11,8.31E-07,23.6,,
1623414702,Infrastructure,Ampli4,,,-22.9,0.7
1623414702,Infrastructure,Ampli2,,,-15.5,0.4
1623414705,Infrastructure,Ampli1,,,-23,0.7
1623414705,Infrastructure,Ampli2,,,-15.5,0.4
1623414705,Infrastructure,Ampli4,,,-22.9,0.7
1623414705,Infrastructure,Ampli3,,,-16.7,0.8
1623414708,Devices,SPO1/18/11,2.48E-08,38.6,,
1623414708,Infrastructure,Ampli1,,,-23,0.7
1623414708,Devices,SPO2/18/11,8.26E-07,23.5,,
1623414708,Infrastructure,Ampli3,,,-16.7,0.8
1623414711,Devices,SPO2/18/11,8.28E-07,23.6,,
1623414711,Devices,SPO1/18/11,2.38E-08,38.6,,
1623414711,Infrastructure,Ampli3,,,-16.7,0.8
1623414708,Infrastructure,Ampli4,,,-22.9,0.7
1623414708,Infrastructure,Ampli2,,,-15.5,0.4
1623414711,Infrastructure,Ampli1,,,-23,0.7
1623414711,Infrastructure,Ampli4,,,-22.9,0.7
1623414711,Infrastructure,Ampli2,,,-15.5,0.4
1623414714,Infrastructure,Ampli1,,,-23,0.7
1623414714,Devices,SPO2/18/11,8.32E-07,23.3,,
1623414714,Infrastructure,Ampli4,,,-22.9,0.7
1623414714,Infrastructure,Ampli2,,,-15.5,0.4
1623414714,Devices,SPO1/18/11,2.34E-08,36.7,,
1623414714,Infrastructure,Ampli3,,,-16.7,0.8
1623414718,Devices,SPO1/18/11,2.32E-08,38.6,,
1623414718,Infrastructure,Ampli1,,,-23,0.7
1623414718,Infrastructure,Ampli2,,,-15.5,0.4
1623414718,Infrastructure,Ampli4,,,-22.9,0.7
1623414721,Infrastructure,Ampli1,,,-23,0.7
1623414721,Infrastructure,Ampli4,,,-22.9,0.7
1623414721,Infrastructure,Ampli2,,,-15.5,0.4
1623414718,Devices,SPO2/18/11,8.30E-07,23.5,,
1623414718,Infrastructure,Ampli3,,,-16.7,0.8
1623414721,Devices,SPO2/18/11,8.31E-07,23.4,,
1623414721,Devices,SPO1/18/11,2.46E-08,38.6,,
1623414721,Infrastructure,Ampli3,,,-16.7,0.8
1623414724,Infrastructure,Ampli1,,,-23,0.7
1623414724,Infrastructure,Ampli4,,,-22.9,0.7
1623414724,Infrastructure,Ampli2,,,-15.5,0.4
1623414724,Devices,SPO1/18/11,2.37E-08,38.6,,
1623414724,Devices,SPO2/18/11,8.30E-07,23.3,,
1623414724,Infrastructure,Ampli3,,,-16.7,0.8
1623414727,Infrastructure,Ampli1,,,-23,0.7
1623414727,Infrastructure,Ampli4,,,-22.9,0.7
1623414727,Devices,SPO2/18/11,8.28E-07,23.6,,
1623414727,Infrastructure,Ampli2,,,-15.5,0.4
1623414730,Infrastructure,Ampli1,,,-23,0.7
1623414730,Infrastructure,Ampli2,,,-15.5,0.4
1623414730,Infrastructure,Ampli4,,,-22.9,0.7
1623414727,Devices,SPO1/18/11,2.29E-08,38.6,,
1623414727,Infrastructure,Ampli3,,,-16.7,0.8
1623414730,Devices,SPO2/18/11,8.34E-07,23.4,,
1623414730,Devices,SPO1/18/11,2.32E-08,38.6,,
1623414730,Infrastructure,Ampli3,,,-16.7,0.8
1623414734,Infrastructure,Ampli1,,,-23,0.7
1623414734,Infrastructure,Ampli4,,,-22.9,0.7
1623414734,Devices,SPO2/18/11,8.32E-07,23.4,,
1623414734,Devices,SPO1/18/11,2.26E-08,38.6,,
1623414734,Infrastructure,Ampli3,,,-16.7,0.8
1623414734,Infrastructure,Ampli2,,,-15.5,0.4
1623414737,Devices,SPO1/18/11,2.29E-08,38.6,,
1623414737,Devices,SPO2/18/11,8.28E-07,23.6,,
1623414737,Infrastructure,Ampli1,,,-23,0.7
1623414737,Infrastructure,Ampli3,,,-16.7,0.8
1623414740,Devices,SPO2/18/11,8.24E-07,23.4,,
1623414740,Devices,SPO1/18/11,2.34E-08,38.5,,
1623414740,Infrastructure,Ampli3,,,-16.7,0.8
1623414737,Infrastructure,Ampli2,,,-15.5,0.4
1623414737,Infrastructure,Ampli4,,,-22.9,0.7
1623414740,Infrastructure,Ampli1,,,-23,0.7
1623414740,Infrastructure,Ampli4,,,-22.9,0.7
1623414740,Infrastructure,Ampli2,,,-15.5,0.4
1623414743,Devices,SPO2/18/11,8.33E-07,23.7,,
1623414743,Infrastructure,Ampli1,,,-23,0.7
1623414743,Infrastructure,Ampli4,,,-22.9,0.7
1623414743,Devices,SPO1/18/11,2.26E-08,38.6,,
1623414743,Infrastructure,Ampli3,,,-16.7,0.8
1623414746,Devices,SPO1/18/11,2.38E-08,38.6,,
1623414746,Devices,SPO2/18/11,8.28E-07,23.4,,
1623414747,Infrastructure,Ampli3,,,-16.7,0.8
1623414743,Infrastructure,Ampli2,,,-15.5,0.4
1623414747,Infrastructure,Ampli1,,,-23,0.7
1623414747,Infrastructure,Ampli2,,,-15.5,0.4
1623414747,Infrastructure,Ampli4,,,-22.9,0.7
1623414750,Infrastructure,Ampli1,,,-23,0.7
1623414750,Devices,SPO1/18/11,2.31E-08,38.5,,
1623414750,Infrastructure,Ampli2,,,-15.5,0.4
1623414750,Infrastructure,Ampli4,,,-22.9,0.7
1623414750,Devices,SPO2/18/11,8.24E-07,23.7,,
1623414750,Infrastructure,Ampli3,,,-16.7,0.8
1623414753,Infrastructure,Ampli1,,,-23,0.7
1623414753,Devices,SPO1/18/11,2.24E-08,38.5,,
1623414753,Devices,SPO2/18/11,8.21E-07,23.4,,
1623414753,Infrastructure,Ampli3,,,-16.7,0.8
1623414756,Devices,SPO1/18/11,2.39E-08,38.5,,
1623414756,Devices,SPO2/18/11,8.18E-07,23.5,,
1623414756,Infrastructure,Ampli3,,,-16.7,0.8
1623414753,Infrastructure,Ampli4,,,-22.9,0.7
1623414753,Infrastructure,Ampli2,,,-15.5,0.4
1623414756,Infrastructure,Ampli1,,,-23,0.7
1623414756,Infrastructure,Ampli4,,,-22.9,0.7
1623414756,Infrastructure,Ampli2,,,-15.5,0.4
1623414759,Infrastructure,Ampli1,,,-23,0.7
1623414759,Devices,SPO2/18/11,8.27E-07,23.3,,
1623414759,Devices,SPO1/18/11,2.33E-08,38.5,,
1623414759,Infrastructure,Ampli4,,,-22.9,0.7
1623414759,Infrastructure,Ampli2,,,-15.5,0.4
1623414759,Infrastructure,Ampli3,,,-16.7,0.8
1623414763,Infrastructure,Ampli1,,,-23,0.7
1623414763,Devices,SPO1/18/11,2.35E-08,37.5,,
1623414763,Infrastructure,Ampli2,,,-15.5,0.4
1623414763,Infrastructure,Ampli4,,,-22.9,0.7
1623414766,Infrastructure,Ampli1,,,-23,0.7
1623414766,Infrastructure,Ampli4,,,-22.9,0.7
1623414766,Infrastructure,Ampli2,,,-15.5,0.4
1623414763,Devices,SPO2/18/11,8.23E-07,23.6,,
1623414763,Infrastructure,Ampli3,,,-16.7,0.8
1623414766,Devices,SPO1/18/11,2.42E-08,38.5,,
1623414766,Devices,SPO2/18/11,8.34E-07,23.5,,
1623414766,Infrastructure,Ampli3,,,-16.7,0.8
1623414769,Infrastructure,Ampli1,,,-23,0.7
1623414769,Infrastructure,Ampli4,,,-22.9,0.7
1623414769,Devices,SPO2/18/11,8.27E-07,23.3,,
1623414769,Devices,SPO1/18/11,2.49E-08,38.6,,
1623414769,Infrastructure,Ampli2,,,-15.5,0.4
1623414769,Infrastructure,Ampli3,,,-16.7,0.8
1623414772,Infrastructure,Ampli1,,,-23,0.7
1623414772,Devices,SPO2/18/11,8.26E-07,23.5,,
1623414772,Devices,SPO1/18/11,2.40E-08,38.6,,
1623414772,Infrastructure,Ampli4,,,-22.9,0.7
1623414772,Infrastructure,Ampli2,,,-15.5,0.4
1623414775,Infrastructure,Ampli1,,,-23,0.7
1623414775,Infrastructure,Ampli4,,,-22.9,0.7
1623414776,Infrastructure,Ampli2,,,-15.5,0.4
1623414772,Infrastructure,Ampli3,,,-16.7,0.8
1623414775,Devices,SPO2/18/11,8.22E-07,23.4,,
1623414775,Devices,SPO1/18/11,2.47E-08,38.6,,
1623414775,Infrastructure,Ampli3,,,-16.7,0.8
1623414779,Infrastructure,Ampli1,,,-23,0.7
1623414779,Infrastructure,Ampli4,,,-22.9,0.7
1623414779,Devices,SPO2/18/11,8.21E-07,23.3,,
1623414779,Infrastructure,Ampli2,,,-15.5,0.4
1623414779,Devices,SPO1/18/11,2.37E-08,38.5,,
1623414779,Infrastructure,Ampli3,,,-16.7,0.8
1623414782,Infrastructure,Ampli1,,,-23,0.7
1623414782,Infrastructure,Ampli2,,,-15.5,0.4
1623414782,Devices,SPO2/18/11,8.23E-07,23.3,,
1623414782,Infrastructure,Ampli4,,,-22.9,0.7
1623414785,Infrastructure,Ampli1,,,-23,0.7
1623414785,Infrastructure,Ampli4,,,-22.9,0.7
1623414785,Infrastructure,Ampli2,,,-15.5,0.4
1623414782,Devices,SPO1/18/11,2.42E-08,38.5,,
1623414782,Infrastructure,Ampli3,,,-16.7,0.8
1623414785,Devices,SPO1/18/11,2.44E-08,38.6,,
1623414785,Devices,SPO2/18/11,8.27E-07,23.5,,
1623414785,Infrastructure,Ampli3,,,-16.7,0.8
1623414788,Infrastructure,Ampli1,,,-23,0.7
1623414788,Infrastructure,Ampli2,,,-15.5,0.4
1623414788,Infrastructure,Ampli4,,,-22.9,0.7
1623414792,Infrastructure,Ampli1,,,-23,0.7
1623414792,Infrastructure,Ampli2,,,-15.5,0.4
1623414792,Infrastructure,Ampli4,,,-22.9,0.7
1623414788,Devices,SPO2/18/11,8.28E-07,23.4,,
1623414788,Devices,SPO1/18/11,2.44E-08,38.5,,
1623414788,Infrastructure,Ampli3,,,-16.7,0.8
1623414791,Devices,SPO1/18/11,2.41E-08,38.6,,
1623414791,Devices,SPO2/18/11,6.22E-07,23.5,,
1623414792,Infrastructure,Ampli3,,,-16.7,0.8
1623414795,Infrastructure,Ampli1,,,-23,0.7
1623414795,Devices,SPO1/18/11,2.40E-08,38.6,,
1623414795,Devices,SPO2/18/11,8.32E-07,23.6,,
1623414795,Infrastructure,Ampli3,,,-16.7,0.8
1623414795,Infrastructure,Ampli2,,,-15.5,0.4
1623414795,Infrastructure,Ampli4,,,-22.9,0.7
1623414798,Devices,SPO1/18/11,2.46E-08,38.5,,
1623414798,Devices,SPO2/18/11,8.31E-07,23.5,,
1623414798,Infrastructure,Ampli1,,,-23,0.7
1623414798,Infrastructure,Ampli2,,,-15.5,0.4
1623414798,Infrastructure,Ampli3,,,-16.7,0.8
1623414801,Devices,SPO1/18/11,2.32E-08,38.5,,
1623414801,Devices,SPO2/18/11,8.28E-07,23.6,,
1623414801,Infrastructure,Ampli3,,,-16.7,0.8
1623414798,Infrastructure,Ampli4,,,-22.9,0.7
1623414801,Infrastructure,Ampli1,,,-23,0.7
1623414801,Infrastructure,Ampli4,,,-22.9,0.7
1623414801,Infrastructure,Ampli2,,,-15.5,0.4
1623414804,Infrastructure,Ampli1,,,-23,0.7
1623414804,Devices,SPO1/18/11,2.49E-08,38.6,,
1623414804,Infrastructure,Ampli2,,,-15.5,0.4
1623414804,Infrastructure,Ampli4,,,-22.9,0.7
1623414804,Devices,SPO2/18/11,8.24E-07,23.7,,
1623414804,Infrastructure,Ampli3,,,-16.7,0.8
1623414807,Devices,SPO2/18/11,8.31E-07,23.5,,
1623414807,Devices,SPO1/18/11,2.34E-08,38.5,,
1623414808,Infrastructure,Ampli3,,,-16.7,0.8
1623414811,Devices,SPO2/18/11,8.33E-07,23.5,,
1623414811,Devices,SPO1/18/11,2.29E-08,38.6,,
1623414811,Infrastructure,Ampli3,,,-16.7,0.8
1623414808,Infrastructure,Ampli1,,,-23,0.7
1623414808,Infrastructure,Ampli2,,,-15.5,0.4
1623414808,Infrastructure,Ampli4,,,-22.9,0.7
1623414811,Infrastructure,Ampli1,,,-23,0.7
1623414811,Infrastructure,Ampli4,,,-22.9,0.7
1623414811,Infrastructure,Ampli2,,,-15.5,0.4
1623414814,Devices,SPO2/18/11,8.39E-07,23.5,,
1623414814,Infrastructure,Ampli1,,,-23,0.7
1623414814,Infrastructure,Ampli2,,,-15.5,0.4
1623414814,Devices,SPO1/18/11,2.31E-08,38.5,,
1623414814,Infrastructure,Ampli3,,,-16.7,0.8
1623414814,Infrastructure,Ampli4,,,-22.9,0.7
1623414817,Devices,SPO1/18/11,2.25E-08,38.6,,
1623414817,Infrastructure,Ampli1,,,-23,0.7
1623414817,Devices,SPO2/18/11,8.35E-07,23.2,,
1623414817,Infrastructure,Ampli3,,,-16.7,0.8
1623414820,Devices,SPO1/18/11,2.28E-08,38.5,,
1623414820,Devices,SPO2/18/11,8.32E-07,23.3,,
1623414820,Infrastructure,Ampli3,,,-16.7,0.8
1623414817,Infrastructure,Ampli2,,,-15.5,0.4
1623414817,Infrastructure,Ampli4,,,-22.9,0.7
1623414820,Infrastructure,Ampli1,,,-23,0.7
1623414821,Infrastructure,Ampli2,,,-15.5,0.4
1623414821,Infrastructure,Ampli4,,,-22.9,0.7
1623414824,Infrastructure,Ampli1,,,-23,0.7
1623414824,Devices,SPO1/18/11,2.28E-08,38.6,,
1623414824,Devices,SPO2/18/11,8.29E-07,23.4,,
1623414824,Infrastructure,Ampli3,,,-16.7,0.8
1623414824,Infrastructure,Ampli2,,,-15.5,0.4
1623414824,Infrastructure,Ampli4,,,-22.9,0.7
1623414827,Infrastructure,Ampli1,,,-23,0.7
1623414827,Infrastructure,Ampli4,,,-22.9,0.7
1623414827,Devices,SPO1/18/11,2.29E-08,38.6,,
1623414827,Devices,SPO2/18/11,8.24E-07,23.6,,
1623414827,Infrastructure,Ampli3,,,-16.7,0.8
1623414830,Devices,SPO2/18/11,8.27E-07,23.4,,
1623414830,Devices,SPO1/18/11,2.31E-08,38.6,,
1623414830,Infrastructure,Ampli3,,,-16.7,0.8
1623414827,Infrastructure,Ampli2,,,-15.5,0.4
1623414830,Infrastructure,Ampli1,,,-23,0.7
1623414830,Infrastructure,Ampli4,,,-22.9,0.7
1623414830,Infrastructure,Ampli2,,,-15.5,0.4
1623414833,Infrastructure,Ampli1,,,-23,0.7
1623414833,Devices,SPO1/18/11,2.28E-08,38.6,,
1623414833,Infrastructure,Ampli2,,,-15.5,0.4
1623414833,Infrastructure,Ampli4,,,-22.9,0.7
1623414837,Infrastructure,Ampli1,,,-23,0.7
1623414837,Infrastructure,Ampli2,,,-15.5,0.4
1623414837,Infrastructure,Ampli4,,,-22.9,0.7
1623414833,Devices,SPO2/18/11,8.21E-07,23.6,,
1623414833,Infrastructure,Ampli3,,,-16.7,0.8
1623414836,Devices,SPO1/18/11,2.18E-08,38.5,,
1623414836,Devices,SPO2/18/11,8.22E-07,23.3,,
1623414837,Infrastructure,Ampli3,,,-16.7,0.8
1623414840,Devices,SPO2/18/11,8.20E-07,23.5,,
1623414840,Infrastructure,Ampli1,,,-23,0.7
1623414840,Infrastructure,Ampli2,,,-15.5,0.4
1623414840,Devices,SPO1/18/11,2.22E-08,38.6,,
1623414840,Infrastructure,Ampli3,,,-16.7,0.8
1623414840,Infrastructure,Ampli4,,,-22.9,0.7
1623414843,Devices,SPO1/18/11,2.18E-08,38.6,,
1623414843,Infrastructure,Ampli1,,,-23,0.7
1623414843,Devices,SPO2/18/11,8.26E-07,23.3,,
1623414843,Infrastructure,Ampli3,,,-16.7,0.8
1623414846,Devices,SPO2/18/11,8.24E-07,23.6,,
1623414846,Devices,SPO1/18/11,2.25E-08,38.6,,
1623414846,Infrastructure,Ampli3,,,-16.7,0.8
1623414843,Infrastructure,Ampli4,,,-22.9,0.7
1623414843,Infrastructure,Ampli2,,,-15.5,0.4
1623414846,Infrastructure,Ampli1,,,-23,0.7
1623414846,Infrastructure,Ampli4,,,-22.9,0.7
1623414846,Infrastructure,Ampli2,,,-15.5,0.4
1623414849,Devices,SPO2/18/11,8.25E-07,23.4,,
1623414849,Devices,SPO1/18/11,2.17E-08,38.5,,
1623414849,Infrastructure,Ampli1,,,-23,0.7
1623414849,Infrastructure,Ampli2,,,-15.5,0.4
1623414849,Infrastructure,Ampli3,,,-16.7,0.8
1623414850,Infrastructure,Ampli4,,,-22.9,0.7
1623414853,Infrastructure,Ampli1,,,-23,0.7
1623414853,Infrastructure,Ampli4,,,-22.9,0.7
1623414853,Infrastructure,Ampli2,,,-15.5,0.4
1623414856,Infrastructure,Ampli1,,,-23,0.7
1623414856,Infrastructure,Ampli4,,,-22.9,0.7
1623414856,Infrastructure,Ampli2,,,-15.5,0.4
1623414853,Devices,SPO1/18/11,2.26E-08,38.6,,
1623414853,Devices,SPO2/18/11,8.24E-07,23.5,,
1623414853,Infrastructure,Ampli3,,,-16.7,0.8
1623414856,Devices,SPO1/18/11,2.21E-08,38.5,,
1623414856,Devices,SPO2/18/11,8.25E-07,23.5,,
1623414856,Infrastructure,Ampli3,,,-16.7,0.8
1623414859,Devices,SPO2/18/11,8.22E-07,23.4,,
1623414859,Devices,SPO1/18/11,2.22E-08,38.6,,
1623414859,Infrastructure,Ampli1,,,-23,0.7
1623414859,Infrastructure,Ampli3,,,-16.7,0.8
1623414859,Infrastructure,Ampli4,,,-22.9,0.7
1623414859,Infrastructure,Ampli2,,,-15.5,0.4
1623414862,Infrastructure,Ampli1,,,-23,0.7
1623414862,Devices,SPO1/18/11,2.18E-08,38.6,,
1623414862,Infrastructure,Ampli2,,,-15.5,0.4
1623414862,Infrastructure,Ampli4,,,-22.9,0.7
1623414866,Infrastructure,Ampli1,,,-23,0.7
1623414866,Infrastructure,Ampli2,,,-15.5,0.4
1623414866,Infrastructure,Ampli4,,,-22.9,0.7
1623414862,Devices,SPO2/18/11,8.22E-07,23.4,,
1623414862,Infrastructure,Ampli3,,,-16.7,0.8
1623414865,Devices,SPO1/18/11,2.22E-08,38.6,,
1623414865,Devices,SPO2/18/11,6.16E-07,23.3,,
1623414866,Infrastructure,Ampli3,,,-16.7,0.8
1623414869,Infrastructure,Ampli1,,,-23,0.7
1623414869,Infrastructure,Ampli4,,,-22.9,0.7
1623414869,Devices,SPO1/18/11,2.36E-08,38.6,,
1623414869,Infrastructure,Ampli2,,,-15.5,0.4
1623414869,Devices,SPO2/18/11,8.23E-07,23.3,,
1623414869,Infrastructure,Ampli3,,,-16.7,0.8
1623414872,Devices,SPO1/18/11,2.25E-08,38.4,,
1623414872,Devices,SPO2/18/11,8.28E-07,23.5,,
1623414872,Infrastructure,Ampli3,,,-16.7,0.8
1623414872,Infrastructure,Ampli1,,,-23,0.7
1623414872,Infrastructure,Ampli4,,,-22.9,0.7
1623414872,Infrastructure,Ampli2,,,-15.5,0.4
