Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower
1623425263,Devices,SPO2/18/11,4.4082e-06,21.9,,
1623425263,Infrastructure,Ampli3,,,-16.8,0.7
1623425267,Infrastructure,Ampli1,,,-26.9,0.7
1623425267,Infrastructure,Ampli2,,,-15.5,0.4
1623425267,Infrastructure,Ampli4,,,-23.0,0.7
1623425270,Infrastructure,Ampli1,,,-24.9,0.7
1623425270,Infrastructure,Ampli4,,,-23.0,0.7
1623425270,Infrastructure,Ampli2,,,-15.5,0.4
1623425266,Devices,SPO2/18/11,2.21777e-05,20.1,,
1623425266,Devices,SPO1/18/11,2.34e-08,38.6,,
1623425267,Infrastructure,Ampli3,,,-16.8,0.7
1623425270,Devices,SPO2/18/11,1.67319e-05,20.2,,
1623425270,Devices,SPO1/18/11,2.35e-08,38.5,,
1623425270,Infrastructure,Ampli3,,,-16.8,0.7
1623425273,Infrastructure,Ampli1,,,-24.9,0.7
1623425273,Devices,SPO2/18/11,2.22691e-05,20.0,,
1623425273,Devices,SPO1/18/11,2.44e-08,38.6,,
1623425273,Infrastructure,Ampli3,,,-16.8,0.8
1623425273,Infrastructure,Ampli2,,,-15.5,0.4
1623425273,Infrastructure,Ampli4,,,-23.0,0.7
1623425276,Devices,SPO1/18/11,2.47e-08,38.5,,
1623425276,Devices,SPO2/18/11,5.129e-06,21.7,,
1623425276,Infrastructure,Ampli1,,,-24.9,0.7
1623425276,Infrastructure,Ampli3,,,-16.8,0.8
1623425279,Devices,SPO2/18/11,3.9985e-06,21.9,,
1623425279,Devices,SPO1/18/11,2.39e-08,38.5,,
1623425279,Infrastructure,Ampli3,,,-16.8,0.8
1623425276,Infrastructure,Ampli4,,,-23.0,0.7
1623425276,Infrastructure,Ampli2,,,-15.5,0.4
1623425279,Infrastructure,Ampli1,,,-24.9,0.7
1623425279,Infrastructure,Ampli4,,,-23.0,0.7
1623425279,Infrastructure,Ampli2,,,-15.5,0.4
1623425283,Infrastructure,Ampli1,,,-38.0,0.7
1623425283,Infrastructure,Ampli4,,,-23.1,0.7
1623425282,Devices,SPO2/18/11,1.3299e-06,21.8,,
1623425282,Devices,SPO1/18/11,2.35e-08,38.6,,
1623425283,Infrastructure,Ampli2,,,-15.6,0.4
1623425283,Infrastructure,Ampli3,,,-16.9,0.7
1623425286,Devices,SPO1/18/11,2.36e-08,38.5,,
1623425286,Infrastructure,Ampli1,,,-38.0,0.7
1623425286,Infrastructure,Ampli2,,,-15.6,0.4
1623425286,Infrastructure,Ampli4,,,-23.1,0.7
1623425289,Infrastructure,Ampli1,,,-38.0,0.7
1623425289,Infrastructure,Ampli2,,,-15.6,0.4
1623425289,Infrastructure,Ampli4,,,-23.1,0.7
1623425286,Devices,SPO2/18/11,0.0,22.0,,
1623425286,Infrastructure,Ampli3,,,-16.9,0.7
1623425289,Devices,SPO1/18/11,2.35e-08,38.5,,
1623425289,Devices,SPO2/18/11,0.0,0.0,,
1623425289,Infrastructure,Ampli3,,,-16.9,0.7
1623425292,Devices,SPO2/18/11,0.0,0.0,,
1623425292,Devices,SPO1/18/11,2.4e-08,38.5,,
1623425292,Infrastructure,Ampli3,,,-16.8,0.7
1623425292,Infrastructure,Ampli1,,,-26.9,0.7
1623425292,Infrastructure,Ampli4,,,-23.0,0.7
1623425292,Infrastructure,Ampli2,,,-15.5,0.4
1623425295,Infrastructure,Ampli1,,,-26.9,0.7
1623425296,Infrastructure,Ampli4,,,-23.0,0.7
1623425296,Infrastructure,Ampli2,,,-15.5,0.4
1623425299,Infrastructure,Ampli1,,,-26.9,0.7
1623425299,Infrastructure,Ampli2,,,-15.5,0.4
1623425299,Infrastructure,Ampli4,,,-23.0,0.7
1623425295,Devices,SPO2/18/11,7.4357e-06,0.0,,
1623425295,Devices,SPO1/18/11,2.28e-08,38.6,,
1623425295,Infrastructure,Ampli3,,,-16.8,0.7
1623425299,Devices,SPO1/18/11,2.24e-08,38.6,,
1623425299,Devices,SPO2/18/11,2.22481e-05,20.2,,
1623425299,Infrastructure,Ampli3,,,-16.8,0.7
1623425302,Infrastructure,Ampli1,,,-26.9,0.7
1623425302,Devices,SPO2/18/11,2.23556e-05,20.1,,
1623425302,Devices,SPO1/18/11,2.29e-08,38.5,,
1623425302,Infrastructure,Ampli2,,,-15.5,0.4
1623425302,Infrastructure,Ampli4,,,-23.0,0.7
1623425305,Infrastructure,Ampli1,,,-26.9,0.7
1623425302,Infrastructure,Ampli3,,,-16.8,0.7
1623425305,Devices,SPO2/18/11,2.22908e-05,20.1,,
1623425305,Devices,SPO1/18/11,2.28e-08,38.3,,
1623425305,Infrastructure,Ampli3,,,-16.8,0.7
1623425308,Devices,SPO2/18/11,2.23395e-05,20.2,,
1623425305,Infrastructure,Ampli2,,,-15.5,0.4
1623425305,Infrastructure,Ampli4,,,-23.0,0.7
1623425308,Infrastructure,Ampli1,,,-26.9,0.7
1623425308,Infrastructure,Ampli4,,,-23.0,0.7
1623425308,Infrastructure,Ampli2,,,-15.5,0.4
1623425308,Devices,SPO1/18/11,2.24e-08,38.5,,
1623425308,Infrastructure,Ampli3,,,-16.8,0.7
1623425311,Devices,SPO2/18/11,2.23061e-05,20.1,,
1623425311,Devices,SPO1/18/11,2.27e-08,38.5,,
1623425311,Infrastructure,Ampli1,,,-22.1,0.7
1623425312,Infrastructure,Ampli4,,,-22.9,0.7
1623425312,Infrastructure,Ampli2,,,-15.5,0.4
1623425315,Infrastructure,Ampli1,,,-22.1,0.7
1623425315,Infrastructure,Ampli2,,,-15.5,0.4
1623425315,Infrastructure,Ampli4,,,-22.9,0.7
1623425311,Infrastructure,Ampli3,,,-16.7,0.8
1623425315,Devices,SPO1/18/11,2.24e-08,38.6,,
1623425315,Devices,SPO2/18/11,2.23584e-05,20.1,,
1623425315,Infrastructure,Ampli3,,,-16.7,0.8
1623425318,Devices,SPO1/18/11,2.27e-08,38.5,,
1623425318,Devices,SPO2/18/11,4.829e-07,22.9,,
1623425318,Infrastructure,Ampli1,,,-22.1,0.7
1623425318,Infrastructure,Ampli2,,,-15.5,0.4
1623425318,Infrastructure,Ampli4,,,-22.9,0.7
1623425318,Infrastructure,Ampli3,,,-16.7,0.8
1623425321,Infrastructure,Ampli1,,,-26.9,0.7
1623425321,Devices,SPO1/18/11,2.32e-08,38.5,,
1623425321,Devices,SPO2/18/11,4.832e-07,24.3,,
1623425321,Infrastructure,Ampli3,,,-16.8,0.7
1623425324,Devices,SPO1/18/11,1.75e-08,38.6,,
1623425324,Devices,SPO2/18/11,4.832e-07,24.3,,
1623425324,Infrastructure,Ampli3,,,-16.8,0.7
1623425321,Infrastructure,Ampli2,,,-15.5,0.4
1623425321,Infrastructure,Ampli4,,,-23.0,0.7
1623425324,Infrastructure,Ampli1,,,-26.9,0.7
1623425324,Infrastructure,Ampli2,,,-15.5,0.4
1623425324,Infrastructure,Ampli4,,,-23.0,0.7
1623425328,Devices,SPO2/18/11,1.75602e-05,22.0,,
1623425328,Devices,SPO1/18/11,2.34e-08,38.6,,
1623425328,Infrastructure,Ampli1,,,-26.9,0.7
1623425328,Infrastructure,Ampli2,,,-15.5,0.4
1623425328,Infrastructure,Ampli4,,,-23.0,0.7
1623425328,Infrastructure,Ampli3,,,-16.8,0.7
1623425331,Devices,SPO1/18/11,2.31e-08,38.6,,
1623425331,Infrastructure,Ampli1,,,-26.9,0.7
1623425331,Infrastructure,Ampli2,,,-15.5,0.4
1623425331,Infrastructure,Ampli4,,,-23.0,0.7
1623425334,Infrastructure,Ampli1,,,-38.0,0.7
1623425334,Infrastructure,Ampli2,,,-15.6,0.4
1623425334,Infrastructure,Ampli4,,,-23.1,0.7
1623425331,Devices,SPO2/18/11,2.22658e-05,20.2,,
1623425331,Infrastructure,Ampli3,,,-16.8,0.7
1623425334,Devices,SPO1/18/11,2.38e-08,38.6,,
1623425334,Devices,SPO2/18/11,7.3805e-06,20.1,,
1623425334,Infrastructure,Ampli3,,,-16.9,0.7
1623425337,Devices,SPO1/18/11,2.24e-08,38.6,,
1623425337,Infrastructure,Ampli1,,,-38.0,0.7
1623425337,Devices,SPO2/18/11,0.0,0.0,,
1623425337,Infrastructure,Ampli3,,,-16.9,0.7
1623425337,Infrastructure,Ampli4,,,-23.1,0.7
1623425337,Infrastructure,Ampli2,,,-15.6,0.4
1623425340,Devices,SPO1/18/11,2.37e-08,38.5,,
1623425340,Infrastructure,Ampli1,,,-38.0,0.7
1623425340,Infrastructure,Ampli4,,,-23.1,0.7
1623425340,Devices,SPO2/18/11,0.0,0.0,,
1623425340,Infrastructure,Ampli3,,,-16.9,0.7
1623425344,Devices,SPO2/18/11,0.0,0.0,,
1623425344,Devices,SPO1/18/11,2.25e-08,38.5,,
1623425344,Infrastructure,Ampli3,,,-16.8,0.7
1623425341,Infrastructure,Ampli2,,,-15.6,0.4
1623425344,Infrastructure,Ampli1,,,-31.1,0.7
1623425344,Infrastructure,Ampli2,,,-15.6,0.4
1623425344,Infrastructure,Ampli4,,,-23.1,0.7
1623425347,Infrastructure,Ampli1,,,-31.1,0.7
1623425347,Devices,SPO2/18/11,0.0002905047,0.0,,
1623425347,Devices,SPO1/18/11,2.18e-08,38.5,,
1623425347,Infrastructure,Ampli3,,,-16.8,0.7
1623425350,Devices,SPO1/18/11,2.15e-08,38.6,,
1623425350,Devices,SPO2/18/11,0.0008737727,16.6,,
1623425350,Infrastructure,Ampli3,,,-16.8,0.7
1623425347,Infrastructure,Ampli2,,,-15.6,0.4
1623425347,Infrastructure,Ampli4,,,-23.1,0.7
1623425350,Infrastructure,Ampli1,,,-31.1,0.7
1623425350,Infrastructure,Ampli2,,,-15.6,0.4
1623425350,Infrastructure,Ampli4,,,-23.1,0.7
1623425353,Infrastructure,Ampli1,,,-22.1,0.7
1623425353,Infrastructure,Ampli4,,,-22.9,0.7
1623425353,Devices,SPO1/18/11,2.22e-08,38.5,,
1623425353,Devices,SPO2/18/11,0.0008717039,16.6,,
1623425353,Infrastructure,Ampli2,,,-15.5,0.4
1623425353,Infrastructure,Ampli3,,,-16.7,0.8
1623425356,Devices,SPO2/18/11,0.0006659547,16.5,,
1623425356,Infrastructure,Ampli1,,,-22.1,0.7
1623425357,Infrastructure,Ampli4,,,-22.9,0.7
1623425356,Devices,SPO1/18/11,2.22e-08,38.5,,
1623425356,Infrastructure,Ampli3,,,-16.7,0.8
1623425360,Devices,SPO1/18/11,2.24e-08,38.5,,
1623425360,Devices,SPO2/18/11,4.5e-07,24.2,,
1623425360,Infrastructure,Ampli3,,,-16.7,0.8
1623425357,Infrastructure,Ampli2,,,-15.5,0.4
1623425360,Infrastructure,Ampli1,,,-22.1,0.7
1623425360,Infrastructure,Ampli2,,,-15.5,0.4
1623425360,Infrastructure,Ampli4,,,-22.9,0.7
1623425363,Devices,SPO1/18/11,2.25e-08,38.5,,
1623425363,Infrastructure,Ampli1,,,-21.1,0.7
1623425363,Infrastructure,Ampli2,,,-15.4,0.4
1623425363,Infrastructure,Ampli4,,,-22.9,0.7
1623425363,Devices,SPO2/18/11,4.508e-07,24.2,,
1623425363,Infrastructure,Ampli3,,,-16.7,0.8
1623425366,Infrastructure,Ampli1,,,-21.1,0.7
1623425366,Infrastructure,Ampli2,,,-15.4,0.4
1623425366,Devices,SPO1/18/11,2.31e-08,38.5,,
1623425366,Infrastructure,Ampli4,,,-22.9,0.7
1623425369,Infrastructure,Ampli1,,,-21.1,0.7
1623425369,Infrastructure,Ampli2,,,-15.4,0.4
1623425369,Infrastructure,Ampli4,,,-22.9,0.7
1623425366,Devices,SPO2/18/11,4.274e-07,24.3,,
1623425366,Infrastructure,Ampli3,,,-16.7,0.8
1623425369,Devices,SPO1/18/11,2.27e-08,37.2,,
1623425369,Devices,SPO2/18/11,2.673e-07,24.8,,
1623425369,Infrastructure,Ampli3,,,-16.7,0.8
1623425372,Infrastructure,Ampli1,,,-30.0,0.7
1623425373,Infrastructure,Ampli2,,,-15.6,0.4
1623425373,Infrastructure,Ampli4,,,-23.1,0.7
1623425372,Devices,SPO1/18/11,2.28e-08,38.6,,
1623425372,Devices,SPO2/18/11,2.695e-07,25.1,,
1623425373,Infrastructure,Ampli3,,,-16.8,0.7
1623425376,Devices,SPO1/18/11,2.32e-08,38.6,,
1623425376,Infrastructure,Ampli1,,,-30.1,0.7
1623425376,Devices,SPO2/18/11,4.221e-06,25.0,,
1623425376,Infrastructure,Ampli3,,,-16.8,0.7
1623425379,Devices,SPO1/18/11,2.3e-08,38.2,,
1623425379,Devices,SPO2/18/11,0.0003728228,17.5,,
1623425379,Infrastructure,Ampli3,,,-16.8,0.7
1623425376,Infrastructure,Ampli2,,,-15.6,0.4
1623425376,Infrastructure,Ampli4,,,-23.1,0.7
1623425379,Infrastructure,Ampli1,,,-30.1,0.7
1623425379,Infrastructure,Ampli2,,,-15.6,0.4
1623425379,Infrastructure,Ampli4,,,-23.1,0.7
1623425382,Infrastructure,Ampli1,,,-30.0,0.7
1623425382,Devices,SPO1/18/11,2.19e-08,38.6,,
1623425382,Infrastructure,Ampli4,,,-23.1,0.7
1623425382,Infrastructure,Ampli2,,,-15.6,0.4
1623425382,Devices,SPO2/18/11,0.0003778643,17.4,,
1623425382,Infrastructure,Ampli3,,,-16.8,0.7
1623425385,Infrastructure,Ampli1,,,-38.0,0.7
1623425385,Devices,SPO2/18/11,0.0001260653,17.4,,
1623425385,Devices,SPO1/18/11,2.25e-08,38.5,,
1623425385,Infrastructure,Ampli4,,,-23.1,0.7
1623425385,Infrastructure,Ampli2,,,-15.6,0.4
1623425389,Infrastructure,Ampli1,,,-38.0,0.7
1623425389,Infrastructure,Ampli4,,,-23.1,0.7
1623425389,Infrastructure,Ampli2,,,-15.6,0.4
1623425385,Infrastructure,Ampli3,,,-16.9,0.7
1623425388,Devices,SPO2/18/11,0.0,0.0,,
1623425388,Devices,SPO1/18/11,2.24e-08,38.6,,
1623425389,Infrastructure,Ampli3,,,-16.9,0.7
1623425392,Devices,SPO1/18/11,2.2e-08,38.6,,
1623425392,Devices,SPO2/18/11,0.0,0.0,,
1623425392,Infrastructure,Ampli3,,,-16.9,0.7
1623425395,Devices,SPO1/18/11,2.21e-08,38.6,,
1623425395,Devices,SPO2/18/11,0.0,0.0,,
1623425395,Infrastructure,Ampli3,,,-16.7,0.8
1623425392,Infrastructure,Ampli1,,,-38.0,0.7
1623425392,Infrastructure,Ampli4,,,-23.1,0.7
1623425392,Infrastructure,Ampli2,,,-15.6,0.4
1623425395,Infrastructure,Ampli1,,,-23.0,0.7
1623425395,Infrastructure,Ampli4,,,-22.9,0.7
1623425395,Infrastructure,Ampli2,,,-15.5,0.4
1623425398,Devices,SPO2/18/11,2.764e-07,0.0,,
1623425398,Infrastructure,Ampli1,,,-23.0,0.7
1623425398,Infrastructure,Ampli4,,,-22.9,0.7
1623425398,Devices,SPO1/18/11,2.25e-08,38.5,,
1623425398,Infrastructure,Ampli3,,,-16.7,0.8
1623425398,Infrastructure,Ampli2,,,-15.5,0.4
1623425401,Devices,SPO1/18/11,2.26e-08,38.6,,
1623425401,Infrastructure,Ampli1,,,-23.0,0.7
1623425402,Infrastructure,Ampli2,,,-15.5,0.4
1623425402,Infrastructure,Ampli4,,,-22.9,0.7
1623425405,Infrastructure,Ampli1,,,-24.9,0.7
1623425405,Infrastructure,Ampli4,,,-23.0,0.7
1623425405,Infrastructure,Ampli2,,,-15.5,0.4
1623425401,Devices,SPO2/18/11,8.285e-07,23.6,,
1623425401,Infrastructure,Ampli3,,,-16.7,0.8
1623425405,Devices,SPO2/18/11,8.309e-07,23.4,,
1623425405,Devices,SPO1/18/11,2.24e-08,38.5,,
1623425405,Infrastructure,Ampli3,,,-16.7,0.8
1623425408,Infrastructure,Ampli1,,,-24.9,0.7
1623425408,Devices,SPO1/18/11,2.26e-08,38.5,,
1623425408,Devices,SPO2/18/11,2.1324e-06,23.6,,
1623425408,Infrastructure,Ampli3,,,-16.7,0.8
1623425408,Infrastructure,Ampli4,,,-23.0,0.7
1623425408,Infrastructure,Ampli2,,,-15.5,0.4
1623425411,Devices,SPO1/18/11,2.21e-08,38.6,,
1623425411,Devices,SPO2/18/11,3.8998e-06,21.8,,
1623425411,Infrastructure,Ampli1,,,-24.9,0.7
1623425411,Infrastructure,Ampli2,,,-15.5,0.4
1623425411,Infrastructure,Ampli3,,,-16.7,0.8
1623425414,Devices,SPO2/18/11,3.921e-06,21.9,,
1623425414,Devices,SPO1/18/11,2.25e-08,38.6,,
1623425414,Infrastructure,Ampli3,,,-16.8,0.7
1623425411,Infrastructure,Ampli4,,,-23.0,0.7
1623425414,Infrastructure,Ampli1,,,-32.0,0.7
1623425414,Infrastructure,Ampli2,,,-15.6,0.4
1623425414,Infrastructure,Ampli4,,,-23.1,0.7
1623425418,Infrastructure,Ampli1,,,-32.0,0.7
1623425418,Infrastructure,Ampli2,,,-15.6,0.4
1623425418,Infrastructure,Ampli4,,,-23.1,0.7
1623425417,Devices,SPO2/18/11,4.14275e-05,21.8,,
1623425417,Devices,SPO1/18/11,2.26e-08,38.6,,
1623425418,Infrastructure,Ampli3,,,-16.8,0.7
1623425421,Infrastructure,Ampli1,,,-32.0,0.7
1623425421,Infrastructure,Ampli2,,,-15.6,0.4
1623425421,Devices,SPO1/18/11,2.22e-08,38.6,,
1623425421,Devices,SPO2/18/11,0.001977239,15.7,,
1623425421,Infrastructure,Ampli3,,,-16.8,0.7
1623425424,Devices,SPO1/18/11,2.15e-08,38.6,,
1623425424,Devices,SPO2/18/11,0.0019774007,15.6,,
1623425424,Infrastructure,Ampli3,,,-16.8,0.7
1623425421,Infrastructure,Ampli4,,,-23.1,0.7
1623425424,Infrastructure,Ampli1,,,-29.1,0.7
1623425424,Infrastructure,Ampli4,,,-23.1,0.7
1623425424,Infrastructure,Ampli2,,,-15.6,0.4
1623425427,Infrastructure,Ampli1,,,-29.1,0.7
1623425427,Devices,SPO1/18/11,2.27e-08,38.5,,
1623425427,Devices,SPO2/18/11,0.001975959,15.6,,
1623425427,Infrastructure,Ampli3,,,-16.8,0.7
1623425430,Devices,SPO2/18/11,0.0002442213,18.4,,
1623425430,Devices,SPO1/18/11,2.31e-08,38.5,,
1623425427,Infrastructure,Ampli4,,,-23.1,0.7
1623425427,Infrastructure,Ampli2,,,-15.6,0.4
1623425430,Infrastructure,Ampli1,,,-29.1,0.7
1623425430,Infrastructure,Ampli3,,,-16.8,0.7
1623425430,Infrastructure,Ampli2,,,-15.6,0.4
1623425430,Infrastructure,Ampli4,,,-23.1,0.7
1623425434,Infrastructure,Ampli1,,,-29.1,0.7
1623425434,Infrastructure,Ampli2,,,-15.6,0.4
1623425434,Infrastructure,Ampli4,,,-23.1,0.7
1623425434,Devices,SPO1/18/11,2.21e-08,38.5,,
1623425434,Devices,SPO2/18/11,0.0001451703,18.3,,
1623425434,Infrastructure,Ampli3,,,-16.9,0.7
1623425437,Infrastructure,Ampli1,,,-38.0,0.7
1623425437,Devices,SPO1/18/11,2.28e-08,37.9,,
1623425437,Infrastructure,Ampli4,,,-23.1,0.7
1623425437,Infrastructure,Ampli2,,,-15.6,0.4
1623425440,Infrastructure,Ampli1,,,-38.0,0.7
1623425440,Infrastructure,Ampli4,,,-23.1,0.7
1623425440,Infrastructure,Ampli2,,,-15.6,0.4
1623425437,Devices,SPO2/18/11,0.0,18.2,,
1623425437,Infrastructure,Ampli3,,,-16.9,0.7
1623425440,Devices,SPO2/18/11,0.0,0.0,,
1623425440,Devices,SPO1/18/11,2.28e-08,38.6,,
1623425440,Infrastructure,Ampli3,,,-16.9,0.7
1623425443,Devices,SPO2/18/11,0.0,0.0,,
1623425443,Devices,SPO1/18/11,2.3e-08,38.5,,
1623425443,Infrastructure,Ampli3,,,-16.9,0.7
1623425443,Infrastructure,Ampli1,,,-38.0,0.7
1623425443,Infrastructure,Ampli2,,,-15.6,0.4
1623425443,Infrastructure,Ampli4,,,-23.1,0.7
1623425446,Infrastructure,Ampli1,,,-22.1,0.7
1623425447,Infrastructure,Ampli2,,,-15.5,0.4
1623425447,Infrastructure,Ampli4,,,-22.9,0.7
1623425450,Infrastructure,Ampli1,,,-22.1,0.7
1623425450,Infrastructure,Ampli2,,,-15.5,0.4
1623425450,Infrastructure,Ampli4,,,-22.9,0.7
1623425446,Devices,SPO1/18/11,2.24e-08,38.6,,
1623425446,Devices,SPO2/18/11,0.0,0.0,,
1623425446,Infrastructure,Ampli3,,,-16.7,0.8
1623425450,Devices,SPO1/18/11,2.25e-08,38.5,,
1623425450,Devices,SPO2/18/11,2.434e-07,0.0,,
1623425450,Infrastructure,Ampli3,,,-16.7,0.8
1623425453,Devices,SPO1/18/11,2.25e-08,38.6,,
1623425453,Devices,SPO2/18/11,4.912e-07,24.3,,
1623425453,Infrastructure,Ampli3,,,-16.7,0.8
1623425453,Infrastructure,Ampli1,,,-22.1,0.7
1623425453,Infrastructure,Ampli2,,,-15.5,0.4
1623425453,Infrastructure,Ampli4,,,-22.9,0.7
1623425456,Devices,SPO1/18/11,2.3e-08,38.6,,
1623425456,Infrastructure,Ampli1,,,-31.1,0.7
1623425456,Devices,SPO2/18/11,4.918e-07,24.2,,
1623425456,Infrastructure,Ampli3,,,-16.8,0.7
1623425459,Devices,SPO2/18/11,0.0002994544,24.1,,
1623425459,Devices,SPO1/18/11,2.22e-08,38.5,,
1623425459,Infrastructure,Ampli3,,,-16.8,0.7
1623425456,Infrastructure,Ampli4,,,-23.1,0.7
1623425456,Infrastructure,Ampli2,,,-15.6,0.4
1623425459,Infrastructure,Ampli1,,,-31.1,0.7
1623425459,Infrastructure,Ampli4,,,-23.1,0.7
1623425459,Infrastructure,Ampli2,,,-15.6,0.4
1623425462,Devices,SPO2/18/11,0.000940763,16.5,,
1623425463,Infrastructure,Ampli1,,,-31.1,0.7
1623425463,Infrastructure,Ampli2,,,-15.6,0.4
1623425462,Devices,SPO1/18/11,2.33e-08,38.5,,
1623425463,Infrastructure,Ampli3,,,-16.8,0.7
1623425463,Infrastructure,Ampli4,,,-23.1,0.7
1623425466,Infrastructure,Ampli1,,,-19.2,0.7
1623425466,Devices,SPO1/18/11,2.14e-08,38.5,,
1623425466,Infrastructure,Ampli2,,,-15.4,0.4
1623425466,Infrastructure,Ampli4,,,-22.8,0.7
1623425469,Infrastructure,Ampli1,,,-19.2,0.7
1623425469,Infrastructure,Ampli4,,,-22.8,0.7
1623425469,Infrastructure,Ampli2,,,-15.4,0.4
1623425466,Devices,SPO2/18/11,0.0009401186,16.5,,
1623425466,Infrastructure,Ampli3,,,-16.7,0.8
1623425469,Devices,SPO1/18/11,2.26e-08,38.6,,
1623425469,Devices,SPO2/18/11,0.0006994244,16.4,,
1623425469,Infrastructure,Ampli3,,,-16.7,0.8
1623425472,Infrastructure,Ampli1,,,-19.2,0.7
1623425472,Infrastructure,Ampli2,,,-15.4,0.4
1623425472,Infrastructure,Ampli4,,,-22.8,0.7
1623425472,Devices,SPO1/18/11,2.3e-08,38.6,,
1623425472,Devices,SPO2/18/11,1.499e-07,25.5,,
1623425472,Infrastructure,Ampli3,,,-16.7,0.8
1623425475,Devices,SPO1/18/11,2.26e-08,38.5,,
1623425475,Devices,SPO2/18/11,1.516e-07,25.5,,
1623425475,Infrastructure,Ampli1,,,-32.0,0.7
1623425475,Infrastructure,Ampli2,,,-15.6,0.4
1623425475,Infrastructure,Ampli3,,,-16.8,0.7
1623425475,Infrastructure,Ampli4,,,-23.1,0.7
1623425479,Infrastructure,Ampli1,,,-32.0,0.7
1623425479,Infrastructure,Ampli2,,,-15.6,0.4
1623425479,Infrastructure,Ampli4,,,-23.1,0.7
1623425479,Devices,SPO2/18/11,1.522e-07,25.9,,
1623425479,Devices,SPO1/18/11,2.33e-08,38.6,,
1623425479,Infrastructure,Ampli3,,,-16.8,0.7
1623425482,Infrastructure,Ampli1,,,-32.0,0.7
1623425482,Infrastructure,Ampli2,,,-15.6,0.4
1623425482,Devices,SPO2/18/11,0.0019973878,18.9,,
1623425482,Devices,SPO1/18/11,2.26e-08,38.6,,
1623425482,Infrastructure,Ampli3,,,-16.8,0.7
1623425485,Devices,SPO2/18/11,0.0019909759,15.7,,
1623425485,Devices,SPO1/18/11,2.3e-08,37.8,,
1623425485,Infrastructure,Ampli3,,,-16.8,0.7
1623425482,Infrastructure,Ampli4,,,-23.1,0.7
1623425485,Infrastructure,Ampli1,,,-38.0,0.7
1623425485,Infrastructure,Ampli4,,,-23.1,0.7
1623425485,Infrastructure,Ampli2,,,-15.6,0.4
1623425488,Devices,SPO1/18/11,2.26e-08,37.8,,
1623425488,Devices,SPO2/18/11,0.0006607924,15.7,,
1623425488,Infrastructure,Ampli1,,,-38.0,0.7
1623425488,Infrastructure,Ampli2,,,-15.6,0.4
1623425488,Infrastructure,Ampli4,,,-23.1,0.7
1623425488,Infrastructure,Ampli3,,,-16.9,0.7
1623425491,Infrastructure,Ampli1,,,-38.0,0.7
1623425492,Infrastructure,Ampli2,,,-15.6,0.4
1623425491,Devices,SPO2/18/11,0.0,0.0,,
1623425491,Devices,SPO1/18/11,2.27e-08,38.5,,
1623425491,Infrastructure,Ampli3,,,-16.9,0.7
1623425495,Devices,SPO1/18/11,2.16e-08,38.6,,
1623425495,Devices,SPO2/18/11,0.0,0.0,,
1623425495,Infrastructure,Ampli3,,,-16.9,0.7
1623425492,Infrastructure,Ampli4,,,-23.1,0.7
1623425495,Infrastructure,Ampli1,,,-38.0,0.7
1623425495,Infrastructure,Ampli2,,,-15.6,0.4
1623425495,Infrastructure,Ampli4,,,-23.1,0.7
1623425498,Devices,SPO1/18/11,2.18e-08,38.5,,
1623425498,Devices,SPO2/18/11,0.0,0.0,,
1623425498,Infrastructure,Ampli3,,,-16.8,0.7
1623425498,Infrastructure,Ampli1,,,-30.0,0.7
1623425498,Infrastructure,Ampli2,,,-15.6,0.4
1623425498,Infrastructure,Ampli4,,,-23.1,0.7
1623425501,Devices,SPO1/18/11,2.08e-08,38.0,,
1623425501,Infrastructure,Ampli1,,,-30.0,0.7
1623425501,Infrastructure,Ampli2,,,-15.6,0.4
1623425501,Infrastructure,Ampli4,,,-23.1,0.7
1623425504,Infrastructure,Ampli1,,,-30.1,0.7
1623425504,Infrastructure,Ampli4,,,-23.1,0.7
1623425504,Infrastructure,Ampli2,,,-15.6,0.4
1623425501,Devices,SPO2/18/11,0.0001287954,0.0,,
1623425501,Infrastructure,Ampli3,,,-16.8,0.7
1623425504,Devices,SPO2/18/11,0.0003838707,17.3,,
1623425504,Devices,SPO1/18/11,2.26e-08,38.6,,
1623425504,Infrastructure,Ampli3,,,-16.8,0.7
1623425507,Devices,SPO2/18/11,0.0003833819,17.3,,
1623425508,Infrastructure,Ampli1,,,-33.9,0.7
1623425507,Devices,SPO1/18/11,2.27e-08,38.6,,
1623425508,Infrastructure,Ampli3,,,-16.8,0.7
1623425508,Infrastructure,Ampli2,,,-15.6,0.4
1623425508,Infrastructure,Ampli4,,,-23.1,0.7
1623425511,Devices,SPO1/18/11,2.23e-08,38.6,,
1623425511,Infrastructure,Ampli1,,,-33.8,0.7
1623425511,Infrastructure,Ampli2,,,-15.6,0.4
1623425511,Devices,SPO2/18/11,0.0036139882,17.3,,
1623425511,Infrastructure,Ampli3,,,-16.8,0.7
1623425514,Devices,SPO1/18/11,2.18e-08,38.6,,
1623425514,Devices,SPO2/18/11,0.0083505782,13.8,,
1623425514,Infrastructure,Ampli3,,,-16.8,0.7
1623425511,Infrastructure,Ampli4,,,-23.1,0.7
1623425514,Infrastructure,Ampli1,,,-33.9,0.7
1623425514,Infrastructure,Ampli2,,,-15.6,0.4
1623425514,Infrastructure,Ampli4,,,-23.1,0.7
1623425517,Devices,SPO1/18/11,2.23e-08,38.6,,
