Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower,Failure
1624472857,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624472858,Infrastructure,Ampli3,,,-16.7,0.8,
1624472854,Infrastructure,Ampli4,,,-22.9,0.7,
1624472854,Infrastructure,Ampli2,,,-15.5,0.4,
1624472858,Infrastructure,Ampli1,,,-20.6,0.7,
1624472858,Infrastructure,Ampli2,,,-15.5,0.4,
1624472858,Infrastructure,Ampli4,,,-22.9,0.7,
1624472861,Devices,SPO2/18/11,2.54E-07,25.2,,,
1624472861,Infrastructure,Ampli1,,,-20.1,0.7,
1624472861,Devices,SPO1/18/11,2.16E-08,38.6,,,
1624472861,Infrastructure,Ampli3,,,-16.7,0.8,
1624472861,Infrastructure,Ampli4,,,-22.9,0.7,
1624472861,Infrastructure,Ampli2,,,-15.5,0.4,
1624472864,Infrastructure,Ampli1,,,-20.1,0.7,
1624472864,Infrastructure,Ampli4,,,-22.9,0.7,
1624472864,Devices,SPO2/18/11,2.29E-07,25.1,,,
1624472864,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624472864,Infrastructure,Ampli3,,,-16.7,0.8,
1624472867,Devices,SPO1/18/11,2.12E-08,38.6,,,
1624472867,Devices,SPO2/18/11,1.6E-07,25.6,,,
1624472867,Infrastructure,Ampli3,,,-16.7,0.8,
1624472864,Infrastructure,Ampli2,,,-15.5,0.4,
1624472867,Infrastructure,Ampli1,,,-20.1,0.7,
1624472867,Infrastructure,Ampli2,,,-15.5,0.4,
1624472867,Infrastructure,Ampli4,,,-22.9,0.7,
1624472870,Infrastructure,Ampli1,,,-20.1,0.7,
1624472871,Infrastructure,Ampli2,,,-15.5,0.4,
1624472870,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624472870,Devices,SPO2/18/11,2.12E-07,25.4,,,
1624472870,Infrastructure,Ampli3,,,-16.7,0.8,
1624472871,Infrastructure,Ampli4,,,-22.9,0.7,
1624472874,Devices,SPO1/18/11,2.19E-08,38.6,,,
1624472874,Infrastructure,Ampli1,,,-20.1,0.7,
1624472874,Devices,SPO2/18/11,2.11E-07,25.4,,,
1624472874,Infrastructure,Ampli3,,,-16.7,0.8,
1624472877,Devices,SPO2/18/11,2.12E-07,25.3,,,
1624472877,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624472877,Infrastructure,Ampli3,,,-16.7,0.8,
1624472874,Infrastructure,Ampli2,,,-15.5,0.4,
1624472874,Infrastructure,Ampli4,,,-22.9,0.7,
1624472877,Infrastructure,Ampli1,,,-20.1,0.7,
1624472877,Infrastructure,Ampli4,,,-22.9,0.7,
1624472877,Infrastructure,Ampli2,,,-15.5,0.4,
1624472880,Infrastructure,Ampli1,,,-20.1,0.7,
1624472880,Devices,SPO2/18/11,2.13E-07,25.2,,,
1624472880,Infrastructure,Ampli4,,,-22.9,0.7,
1624472880,Infrastructure,Ampli2,,,-15.5,0.4,
1624472883,Infrastructure,Ampli1,,,-20.1,0.7,
1624472883,Infrastructure,Ampli2,,,-15.5,0.4,
1624472883,Infrastructure,Ampli4,,,-22.9,0.7,
1624472880,Devices,SPO1/18/11,2.15E-08,38.6,,,
1624472880,Infrastructure,Ampli3,,,-16.7,0.8,
1624472883,Devices,SPO2/18/11,2.15E-07,25.4,,,
1624472883,Devices,SPO1/18/11,2.03E-08,38.5,,,
1624472883,Infrastructure,Ampli3,,,-16.7,0.8,
1624472886,Infrastructure,Ampli1,,,-20.1,0.7,
1624472887,Infrastructure,Ampli2,,,-15.5,0.4,
1624472886,Devices,SPO1/18/11,2.11E-08,38.6,,,
1624472886,Devices,SPO2/18/11,2.16E-07,25.3,,,
1624472886,Infrastructure,Ampli3,,,-16.7,0.8,
1624472887,Infrastructure,Ampli4,,,-22.9,0.7,
1624472890,Infrastructure,Ampli1,,,-20.1,0.7,
1624472890,Infrastructure,Ampli2,,,-15.5,0.4,
1624472890,Devices,SPO2/18/11,2.1E-07,25.3,,,
1624472890,Infrastructure,Ampli4,,,-22.9,0.7,
1624472893,Infrastructure,Ampli1,,,-20.1,0.7,
1624472893,Infrastructure,Ampli2,,,-15.5,0.4,
1624472893,Infrastructure,Ampli4,,,-22.9,0.7,
1624472890,Devices,SPO1/18/11,2.12E-08,38.5,,,
1624472890,Infrastructure,Ampli3,,,-16.7,0.8,
1624472893,Devices,SPO1/18/11,2.15E-08,38.5,,,
1624472893,Devices,SPO2/18/11,2.13E-07,25.3,,,
1624472893,Infrastructure,Ampli3,,,-16.7,0.8,
1624472896,Devices,SPO2/18/11,2.1E-07,25.3,,,
1624472896,Infrastructure,Ampli1,,,-20.1,0.7,
1624472896,Devices,SPO1/18/11,2.2E-08,38,,,
1624472896,Infrastructure,Ampli3,,,-16.7,0.8,
1624472896,Infrastructure,Ampli2,,,-15.5,0.4,
1624472896,Infrastructure,Ampli4,,,-22.9,0.7,
1624472899,Infrastructure,Ampli1,,,-20.1,0.7,
1624472899,Infrastructure,Ampli4,,,-22.9,0.7,
1624472899,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624472899,Infrastructure,Ampli2,,,-15.5,0.4,
1624472903,Infrastructure,Ampli1,,,-20.1,0.7,
1624472903,Infrastructure,Ampli2,,,-15.5,0.4,
1624472903,Infrastructure,Ampli4,,,-22.9,0.7,
1624472899,Devices,SPO2/18/11,2.11E-07,25.7,,,
1624472899,Infrastructure,Ampli3,,,-16.7,0.8,
1624472902,Devices,SPO1/18/11,2.25E-08,38.6,,,
1624472903,Devices,SPO2/18/11,2.11E-07,25.6,,,
1624472903,Infrastructure,Ampli3,,,-16.7,0.8,
1624472906,Devices,SPO1/18/11,2.21E-08,38.6,,,
1624472906,Infrastructure,Ampli1,,,-20.1,0.7,
1624472906,Devices,SPO2/18/11,2.11E-07,25.1,,,
1624472906,Infrastructure,Ampli3,,,-16.7,0.8,
1624472906,Infrastructure,Ampli4,,,-22.9,0.7,
1624472906,Infrastructure,Ampli2,,,-15.5,0.4,
1624472909,Infrastructure,Ampli1,,,-20.1,0.7,
1624472909,Devices,SPO1/18/11,2.19E-08,38.6,,,
1624472909,Devices,SPO2/18/11,2.13E-07,25.3,,,
1624472909,Infrastructure,Ampli3,,,-16.7,0.8,
1624472912,Devices,SPO1/18/11,2.24E-08,38.6,,,
1624472912,Devices,SPO2/18/11,1.6E-07,25.3,,,
1624472912,Infrastructure,Ampli3,,,-16.7,0.8,
1624472909,Infrastructure,Ampli4,,,-22.9,0.7,
1624472909,Infrastructure,Ampli2,,,-15.5,0.4,
1624472912,Infrastructure,Ampli1,,,-20.1,0.7,
1624472912,Infrastructure,Ampli4,,,-22.9,0.7,
1624472912,Infrastructure,Ampli2,,,-15.5,0.4,
1624472915,Infrastructure,Ampli1,,,-20.1,0.7,
1624472915,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624472915,Infrastructure,Ampli2,,,-15.5,0.4,
1624472915,Infrastructure,Ampli4,,,-22.9,0.7,
1624472915,Devices,SPO2/18/11,2.11E-07,25.5,,,
1624472915,Infrastructure,Ampli3,,,-16.7,0.8,
1624472919,Infrastructure,Ampli1,,,-19.6,0.7,
1624472919,Devices,SPO1/18/11,2.12E-08,38.6,,,
1624472919,Devices,SPO2/18/11,2.12E-07,25.3,,,
1624472919,Infrastructure,Ampli4,,,-22.9,0.7,
1624472919,Infrastructure,Ampli2,,,-15.5,0.4,
1624472922,Infrastructure,Ampli1,,,-19.6,0.7,
1624472922,Infrastructure,Ampli4,,,-22.9,0.7,
1624472922,Infrastructure,Ampli2,,,-15.5,0.4,
1624472919,Infrastructure,Ampli3,,,-16.7,0.8,
1624472922,Devices,SPO2/18/11,2.12E-07,25.3,,,
1624472922,Devices,SPO1/18/11,2.23E-08,38.5,,,
1624472922,Infrastructure,Ampli3,,,-16.7,0.8,
1624472925,Devices,SPO2/18/11,1.84E-07,25.8,,,
1624472925,Devices,SPO1/18/11,2.11E-08,38.6,,,
1624472925,Infrastructure,Ampli1,,,-19.6,0.7,
1624472925,Infrastructure,Ampli2,,,-15.5,0.4,
1624472925,Infrastructure,Ampli3,,,-16.7,0.8,
1624472928,Devices,SPO1/18/11,2.26E-08,38.6,,,
1624472928,Devices,SPO2/18/11,1.8E-07,25.8,,,
1624472928,Infrastructure,Ampli3,,,-16.7,0.8,
1624472925,Infrastructure,Ampli4,,,-22.9,0.7,
1624472928,Infrastructure,Ampli1,,,-19.6,0.7,
1624472928,Infrastructure,Ampli2,,,-15.5,0.4,
1624472928,Infrastructure,Ampli4,,,-22.9,0.7,
1624472931,Devices,SPO1/18/11,2.21E-08,38.6,,,
1624472932,Infrastructure,Ampli1,,,-19.6,0.7,
1624472932,Infrastructure,Ampli2,,,-15.5,0.4,
1624472932,Infrastructure,Ampli4,,,-22.9,0.7,
1624472931,Devices,SPO2/18/11,1.79E-07,25.3,,,
1624472932,Infrastructure,Ampli3,,,-16.7,0.8,
1624472935,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624472935,Devices,SPO2/18/11,1.77E-07,25.6,,,
1624472935,Infrastructure,Ampli1,,,-19.6,0.7,
1624472935,Infrastructure,Ampli2,,,-15.5,0.4,
1624472935,Infrastructure,Ampli4,,,-22.9,0.7,
1624472938,Infrastructure,Ampli1,,,-19.6,0.7,
1624472938,Infrastructure,Ampli4,,,-22.9,0.7,
1624472938,Infrastructure,Ampli2,,,-15.5,0.4,
1624472935,Infrastructure,Ampli3,,,-16.7,0.8,
1624472938,Devices,SPO1/18/11,2.23E-08,38.6,,,
1624472938,Devices,SPO2/18/11,1.8E-07,25.4,,,
1624472938,Infrastructure,Ampli3,,,-16.7,0.8,
1624472941,Infrastructure,Ampli1,,,-19.6,0.7,
1624472941,Infrastructure,Ampli2,,,-15.5,0.4,
1624472941,Infrastructure,Ampli4,,,-22.9,0.7,
1624472941,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624472941,Devices,SPO2/18/11,1.76E-07,25.6,,,
1624472941,Infrastructure,Ampli3,,,-16.7,0.8,
1624472944,Devices,SPO1/18/11,2.23E-08,38.5,,,
1624472944,Devices,SPO2/18/11,1.74E-07,26,,,
1624472944,Infrastructure,Ampli1,,,-19.6,0.7,
1624472944,Infrastructure,Ampli2,,,-15.5,0.4,
1624472944,Infrastructure,Ampli3,,,-16.7,0.8,
1624472948,Devices,SPO2/18/11,1.78E-07,25.6,,,
1624472948,Devices,SPO1/18/11,2.15E-08,38.5,,,
1624472948,Infrastructure,Ampli3,,,-16.7,0.8,
1624472944,Infrastructure,Ampli4,,,-22.9,0.7,
1624472948,Infrastructure,Ampli1,,,-19.6,0.7,
1624472948,Infrastructure,Ampli4,,,-22.9,0.7,
1624472948,Infrastructure,Ampli2,,,-15.5,0.4,
1624472951,Infrastructure,Ampli1,,,-19.6,0.7,
1624472951,Infrastructure,Ampli4,,,-22.9,0.7,
1624472951,Devices,SPO1/18/11,2.21E-08,38.6,,,
1624472951,Devices,SPO2/18/11,1.79E-07,25.6,,,
1624472951,Infrastructure,Ampli3,,,-16.7,0.8,
1624472951,Infrastructure,Ampli2,,,-15.5,0.4,
1624472954,Devices,SPO1/18/11,2.25E-08,38.6,,,
1624472954,Infrastructure,Ampli1,,,-19.6,0.7,
1624472954,Infrastructure,Ampli2,,,-15.5,0.4,
1624472954,Infrastructure,Ampli4,,,-22.9,0.7,
1624472957,Infrastructure,Ampli1,,,-19.6,0.7,
1624472957,Infrastructure,Ampli2,,,-15.5,0.4,
1624472957,Infrastructure,Ampli4,,,-22.9,0.7,
1624472954,Devices,SPO2/18/11,1.8E-07,25.6,,,
1624472954,Infrastructure,Ampli3,,,-16.7,0.8,
1624472957,Devices,SPO1/18/11,2.16E-08,38.6,,,
1624472957,Devices,SPO2/18/11,1.8E-07,25.6,,,
1624472957,Infrastructure,Ampli3,,,-16.7,0.8,
1624472960,Devices,SPO1/18/11,2.2E-08,38.5,,,
1624472960,Infrastructure,Ampli1,,,-19.6,0.7,
1624472960,Infrastructure,Ampli2,,,-15.5,0.4,
1624472961,Infrastructure,Ampli4,,,-22.9,0.7,
1624472960,Devices,SPO2/18/11,1.81E-07,25.5,,,
1624472960,Infrastructure,Ampli3,,,-16.7,0.8,
1624472964,Devices,SPO1/18/11,2.24E-08,38.5,,,
1624472964,Devices,SPO2/18/11,1.79E-07,25.7,,,
1624472964,Infrastructure,Ampli3,,,-16.7,0.8,
1624472967,Devices,SPO1/18/11,2.19E-08,38.5,,,
1624472964,Infrastructure,Ampli1,,,-19.6,0.7,
1624472964,Infrastructure,Ampli4,,,-22.9,0.7,
1624472964,Infrastructure,Ampli2,,,-15.5,0.4,
1624472967,Infrastructure,Ampli1,,,-19.6,0.7,
1624472967,Infrastructure,Ampli2,,,-15.5,0.4,
1624472967,Infrastructure,Ampli4,,,-22.9,0.7,
1624472967,Devices,SPO2/18/11,1.79E-07,25.4,,,
1624472967,Infrastructure,Ampli3,,,-16.7,0.8,
1624472970,Devices,SPO1/18/11,2.17E-08,38.6,,,
1624472970,Infrastructure,Ampli1,,,-19.6,0.7,
1624472970,Infrastructure,Ampli2,,,-15.5,0.4,
1624472970,Devices,SPO2/18/11,1.8E-07,25.4,,,
1624472970,Infrastructure,Ampli3,,,-16.7,0.8,
1624472973,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624472973,Devices,SPO2/18/11,1.82E-07,25.5,,,
1624472973,Infrastructure,Ampli3,,,-16.7,0.8,
1624472970,Infrastructure,Ampli4,,,-22.9,0.7,
1624472973,Infrastructure,Ampli1,,,-19.6,0.7,
1624472973,Infrastructure,Ampli2,,,-15.5,0.4,
1624472973,Infrastructure,Ampli4,,,-22.9,0.7,
1624472976,Devices,SPO1/18/11,2.1E-08,38.5,,,
1624472977,Infrastructure,Ampli1,,,-19.6,0.7,
1624472976,Devices,SPO2/18/11,1.79E-07,25.4,,,
1624472977,Infrastructure,Ampli3,,,-16.7,0.8,
1624472977,Infrastructure,Ampli2,,,-15.5,0.4,
1624472977,Infrastructure,Ampli4,,,-22.9,0.7,
1624472980,Infrastructure,Ampli1,,,-19.2,0.7,
1624472980,Infrastructure,Ampli2,,,-15.5,0.4,
1624472980,Infrastructure,Ampli4,,,-22.9,0.7,
1624472983,Infrastructure,Ampli1,,,-19.2,0.7,
1624472983,Infrastructure,Ampli4,,,-22.9,0.7,
1624472983,Infrastructure,Ampli2,,,-15.5,0.4,
1624472980,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624472980,Devices,SPO2/18/11,1.8E-07,25.5,,,
1624472980,Infrastructure,Ampli3,,,-16.7,0.8,
1624472983,Devices,SPO2/18/11,1.78E-07,25.6,,,
1624472983,Devices,SPO1/18/11,2.1E-08,38.5,,,
1624472983,Infrastructure,Ampli3,,,-16.7,0.8,
1624472986,Infrastructure,Ampli1,,,-19.2,0.7,
1624472986,Infrastructure,Ampli4,,,-22.9,0.7,
1624472986,Devices,SPO1/18/11,2.12E-08,38.6,,,
1624472986,Infrastructure,Ampli2,,,-15.5,0.4,
1624472986,Devices,SPO2/18/11,1.58E-07,25.7,,,
1624472986,Infrastructure,Ampli3,,,-16.7,0.8,
1624472989,Infrastructure,Ampli1,,,-19.2,0.7,
1624472989,Infrastructure,Ampli2,,,-15.5,0.4,
1624472989,Infrastructure,Ampli4,,,-22.9,0.7,
1624472993,Infrastructure,Ampli1,,,-19.2,0.7,
1624472993,Infrastructure,Ampli4,,,-22.9,0.7,
1624472993,Infrastructure,Ampli2,,,-15.5,0.4,
1624472989,Devices,SPO2/18/11,1.56E-07,25.8,,,
1624472989,Devices,SPO1/18/11,2.15E-08,38.6,,,
1624472989,Infrastructure,Ampli3,,,-16.7,0.8,
1624472993,Devices,SPO2/18/11,1.57E-07,25.9,,,
1624472993,Devices,SPO1/18/11,2.12E-08,38.6,,,
1624472993,Infrastructure,Ampli3,,,-16.7,0.8,
1624472996,Infrastructure,Ampli1,,,-19.2,0.7,
1624472996,Infrastructure,Ampli4,,,-22.9,0.7,
1624472996,Infrastructure,Ampli2,,,-15.5,0.4,
1624472996,Devices,SPO2/18/11,1.58E-07,25.7,,,
1624472996,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624472996,Infrastructure,Ampli3,,,-16.7,0.8,
1624472999,Infrastructure,Ampli1,,,-19.2,0.7,
1624472999,Infrastructure,Ampli4,,,-22.9,0.7,
1624472999,Devices,SPO2/18/11,1.56E-07,26.1,,,
1624472999,Devices,SPO1/18/11,2.14E-08,38.6,,,
1624472999,Infrastructure,Ampli3,,,-16.7,0.8,
1624473002,Devices,SPO2/18/11,1.57E-07,25.9,,,
1624473002,Devices,SPO1/18/11,2.19E-08,38.6,,,
1624473002,Infrastructure,Ampli3,,,-16.7,0.8,
1624472999,Infrastructure,Ampli2,,,-15.5,0.4,
1624473002,Infrastructure,Ampli1,,,-19.2,0.7,
1624473002,Infrastructure,Ampli2,,,-15.5,0.4,
1624473002,Infrastructure,Ampli4,,,-22.9,0.7,
1624473005,Infrastructure,Ampli1,,,-19.2,0.7,
1624473006,Infrastructure,Ampli4,,,-22.9,0.7,
1624473006,Infrastructure,Ampli2,,,-15.5,0.4,
1624473005,Devices,SPO1/18/11,2.09E-08,38.6,,,
1624473005,Devices,SPO2/18/11,1.55E-07,25.7,,,
1624473005,Infrastructure,Ampli3,,,-16.7,0.8,
1624473009,Devices,SPO1/18/11,2.17E-08,38.5,,,
1624473009,Devices,SPO2/18/11,1.55E-07,25.7,,,
1624473009,Infrastructure,Ampli1,,,-19.2,0.7,
1624473009,Infrastructure,Ampli3,,,-16.7,0.8,
1624473012,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624473009,Infrastructure,Ampli2,,,-15.5,0.4,
1624473009,Infrastructure,Ampli4,,,-22.9,0.7,
1624473012,Infrastructure,Ampli1,,,-19.2,0.7,
1624473012,Infrastructure,Ampli2,,,-15.5,0.4,
1624473012,Infrastructure,Ampli4,,,-22.9,0.7,
1624473012,Devices,SPO2/18/11,1.57E-07,25.7,,,
1624473012,Infrastructure,Ampli3,,,-16.7,0.8,
1624473015,Devices,SPO1/18/11,2.13E-08,38.6,,,
1624473015,Infrastructure,Ampli1,,,-19.2,0.7,
1624473015,Infrastructure,Ampli2,,,-15.5,0.4,
1624473015,Devices,SPO2/18/11,1.55E-07,25.9,,,
1624473015,Infrastructure,Ampli3,,,-16.7,0.8,
1624473018,Devices,SPO1/18/11,2.22E-08,38.6,,,
1624473018,Devices,SPO2/18/11,1.56E-07,25.7,,,
1624473018,Infrastructure,Ampli3,,,-16.7,0.8,
1624473015,Infrastructure,Ampli4,,,-22.9,0.7,
1624473018,Infrastructure,Ampli1,,,-19.2,0.7,
1624473018,Infrastructure,Ampli2,,,-15.5,0.4,
1624473018,Infrastructure,Ampli4,,,-22.9,0.7,
1624473021,Devices,SPO1/18/11,2.17E-08,38.6,,,
1624473022,Infrastructure,Ampli1,,,-19.2,0.7,
1624473022,Infrastructure,Ampli2,,,-15.5,0.4,
1624473021,Devices,SPO2/18/11,1.56E-07,26.3,,,
1624473022,Infrastructure,Ampli3,,,-16.7,0.8,
1624473022,Infrastructure,Ampli4,,,-22.9,0.7,
1624473025,Devices,SPO1/18/11,2.22E-08,38.6,,,
1624473025,Devices,SPO2/18/11,1.56E-07,26,,,
1624473025,Infrastructure,Ampli1,,,-19.2,0.7,
1624473025,Infrastructure,Ampli3,,,-16.7,0.8,
1624473028,Devices,SPO2/18/11,1.57E-07,25.8,,,
1624473028,Devices,SPO1/18/11,1.63E-08,38.6,,,
1624473028,Infrastructure,Ampli3,,,-16.7,0.8,
1624473025,Infrastructure,Ampli2,,,-15.5,0.4,
1624473025,Infrastructure,Ampli4,,,-22.9,0.7,
1624473028,Infrastructure,Ampli1,,,-19.2,0.7,
1624473028,Infrastructure,Ampli2,,,-15.5,0.4,
1624473028,Infrastructure,Ampli4,,,-22.9,0.7,
1624473031,Infrastructure,Ampli1,,,-19.2,0.7,
1624473031,Infrastructure,Ampli2,,,-15.5,0.4,
1624473031,Devices,SPO1/18/11,2.14E-08,38.5,,,
1624473031,Devices,SPO2/18/11,1.55E-07,25.6,,,
1624473031,Infrastructure,Ampli3,,,-16.7,0.8,
1624473031,Infrastructure,Ampli4,,,-22.9,0.7,
1624473034,Devices,SPO1/18/11,2.2E-08,38.6,,,
1624473034,Devices,SPO2/18/11,1.59E-07,25.6,,,
1624473034,Infrastructure,Ampli3,,,-16.7,0.8,
1624473038,Devices,SPO1/18/11,2.24E-08,38.5,,,
1624473038,Devices,SPO2/18/11,1.56E-07,25.8,,,
1624473038,Infrastructure,Ampli3,,,-16.7,0.8,
1624473034,Infrastructure,Ampli1,,,-19.2,0.7,
1624473034,Infrastructure,Ampli2,,,-15.5,0.4,
1624473034,Infrastructure,Ampli4,,,-22.9,0.7,
1624473038,Infrastructure,Ampli1,,,-19.2,0.7,
1624473038,Infrastructure,Ampli2,,,-15.5,0.4,
1624473038,Infrastructure,Ampli4,,,-22.9,0.7,
1624473041,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473041,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473041,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473041,Devices,SPO2/18/11,1.57E-07,25.5,,,1
1624473041,Devices,SPO1/18/11,2.24E-08,38.5,,,1
1624473041,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473044,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473044,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473044,Devices,SPO2/18/11,4.37E-05,25.7,,,1
1624473044,Devices,SPO1/18/11,2.27E-08,38.6,,,1
1624473044,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473047,Devices,SPO1/18/11,2.18E-08,38.6,,,1
1624473047,Devices,SPO2/18/11,0.000112364,18.3,,,1
1624473047,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473044,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473047,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473047,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473047,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473050,Infrastructure,Ampli1,,,-29,0.7,1
1624473051,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473051,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473054,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473050,Devices,SPO1/18/11,2.3E-08,38.6,,,1
1624473050,Devices,SPO2/18/11,0.000149691,18.3,,,1
1624473050,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473054,Devices,SPO2/18/11,0.00014893,18.3,,,1
1624473054,Devices,SPO1/18/11,2.29E-08,38.5,,,1
1624473054,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473054,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473054,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473057,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473057,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473057,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473057,Devices,SPO1/18/11,2.27E-08,38.6,,,1
1624473057,Devices,SPO2/18/11,0.000149115,18.2,,,1
1624473057,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473060,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473060,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473060,Devices,SPO2/18/11,0.000149565,18.3,,,1
1624473060,Devices,SPO1/18/11,2.23E-08,38.6,,,1
1624473060,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473063,Devices,SPO2/18/11,0.000149309,18.3,,,1
1624473063,Devices,SPO1/18/11,2.23E-08,38.5,,,1
1624473063,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473060,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473063,Infrastructure,Ampli1,,,-29,0.7,1
1624473063,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473063,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473067,Devices,SPO2/18/11,0.000149561,18.1,,,1
1624473067,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473067,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473067,Devices,SPO1/18/11,2.29E-08,38.6,,,1
1624473067,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473067,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473070,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473070,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473070,Devices,SPO1/18/11,2.23E-08,38.6,,,1
1624473070,Devices,SPO2/18/11,0.00014948,18.4,,,1
1624473070,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473073,Devices,SPO2/18/11,0.000149638,18.3,,,1
1624473073,Devices,SPO1/18/11,2.31E-08,38.6,,,1
1624473073,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473070,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473073,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473073,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473073,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473076,Devices,SPO1/18/11,2.33E-08,38.6,,,1
1624473076,Devices,SPO2/18/11,0.000149705,18.2,,,1
1624473076,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473076,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473076,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473076,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473079,Devices,SPO1/18/11,2.3E-08,38.5,,,1
1624473079,Infrastructure,Ampli1,,,-29,0.7,1
1624473080,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473079,Devices,SPO2/18/11,0.000149852,18.2,,,1
1624473079,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473083,Devices,SPO2/18/11,0.000149322,18.3,,,1
1624473083,Devices,SPO1/18/11,2.2E-08,38.5,,,1
1624473083,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473080,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473083,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473083,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473083,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473086,Infrastructure,Ampli1,,,-29,0.7,1
1624473086,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473086,Devices,SPO2/18/11,0.000149058,18.3,,,1
1624473086,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473086,Devices,SPO1/18/11,2.19E-08,38.6,,,1
1624473086,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473089,Devices,SPO1/18/11,2.17E-08,38.6,,,1
1624473089,Infrastructure,Ampli1,,,-29,0.7,1
1624473089,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473089,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473092,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473092,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473092,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473089,Devices,SPO2/18/11,0.000148741,18.3,,,1
1624473089,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473092,Devices,SPO2/18/11,0.000148945,18.3,,,1
1624473092,Devices,SPO1/18/11,2.22E-08,38.6,,,1
1624473092,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473096,Devices,SPO2/18/11,0.000148645,18.3,,,1
1624473096,Devices,SPO1/18/11,2.23E-08,38.6,,,1
1624473096,Infrastructure,Ampli1,,,-29.1,0.7,1
1624473096,Infrastructure,Ampli4,,,-23.1,0.7,1
1624473096,Infrastructure,Ampli2,,,-15.6,0.4,1
1624473099,Infrastructure,Ampli1,,,-29,0.7,1
1624473096,Infrastructure,Ampli3,,,-16.8,0.7,1
1624473099,Devices,SPO2/18/11,0.000148724,18.3,,,1
